year,event,session,driver,driver_number,team,stint,compound,n_laps,stint_start_lap,stint_end_lap,tyre_age_start,tyre_age_end,pred_wear_s_per_lap,practice_wear_s_per_lap,loeo_wear_s_per_lap,field_wear_s_per_lap,live_wear_s_per_lap,actual_wear_s_per_lap,actual_wear_full_s_per_lap,wear_error,pred_plus_5_s,pred_plus_10_s,pred_plus_15_s,cliff_tyre_lap,recommended_pit_lap,actual_pit_lap,prior_source,notes
2026,Silverstone,R,HAM,44,Ferrari,1.0,MEDIUM,22,1.0,23.0,1.0,23.0,0.04752793149016667,0.6257266201412092,0.03710499921158832,0.0037993675579706503,0.1349850593545587,-0.047828735328901605,-0.004242713569823588,0.09535666681906826,0.23763965745083332,0.47527931490166664,0.7129189723525,21.0,,24.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,HAM,44,Ferrari,2.0,HARD,21,25.0,47.0,2.0,24.0,0.0576552420051761,-0.009626486297381252,0.05435131488989194,0.016940360556344545,0.1390850049028392,0.28975748293080134,0.1423686371294568,-0.23210224092562523,0.2882762100258805,0.576552420051761,0.8648286300776414,17.3,,48.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,HAM,44,Ferrari,3.0,SOFT,2,49.0,52.0,4.0,7.0,0.0,0.2072028946700047,-0.011434231363583942,-0.0017285393017258312,,,,,0.0,0.0,0.0,,,,field_lodo,no pit call from wear
2026,Silverstone,R,HUL,27,Audi,1.0,MEDIUM,15,3.0,17.0,3.0,17.0,0.011384772711086207,0.6257266201412092,0.03710499921158832,0.017077159066629308,-0.5240313497328719,-1.1301764302135444,-0.06379616766736942,1.1415612029246307,0.05692386355543103,0.11384772711086207,0.1707715906662931,,,18.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,HUL,27,Audi,2.0,HARD,15,19.0,34.0,2.0,17.0,0.020518941842943523,-0.009626486297381252,0.05435131488989194,0.030778412764415283,-0.381291637598363,-0.017356537595094,-0.011184279281845814,0.037875479438037526,0.10259470921471761,0.20518941842943522,0.30778412764415286,48.7,,35.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,HUL,27,Audi,3.0,SOFT,1,36.0,36.0,2.0,2.0,0.0,0.2072028946700047,-0.011434231363583942,-0.0376299529354503,,,,,0.0,0.0,0.0,,,,field_lodo,no pit call from wear
2026,Silverstone,R,LAW,30,Racing Bulls,1.0,MEDIUM,26,2.0,28.0,2.0,28.0,0.14708490197291404,0.6257266201412092,0.03710499921158832,0.013651517564122391,0.4139516707904974,-0.16277596201852368,-0.023474475508998727,0.30986086399143775,0.7354245098645702,1.4708490197291404,2.2062735295937106,6.8,,29.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,LAW,30,Racing Bulls,2.0,HARD,16,30.0,46.0,2.0,18.0,0.0419228240833945,-0.009626486297381252,0.05435131488989194,0.0273763075028465,0.0710158572444905,0.29259955597950876,0.010247242556181754,-0.2506767318961143,0.20961412041697247,0.41922824083394494,0.6288423612509174,23.9,,47.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,LAW,30,Racing Bulls,3.0,SOFT,4,48.0,52.0,4.0,8.0,0.010368904114868804,0.2072028946700047,-0.011434231363583942,0.010368904114868804,,,,,0.05184452057434402,0.10368904114868804,0.15553356172303207,,,,field_lodo,no pit call from wear
2026,Silverstone,R,LEC,16,Ferrari,1.0,MEDIUM,24,1.0,25.0,1.0,25.0,0.007906172521531288,0.6257266201412092,0.03710499921158832,0.011859258782296931,-0.2813831018001362,-0.1839298950874349,-0.09330146860421197,0.19183606760896618,0.03953086260765644,0.07906172521531288,0.11859258782296932,,,26.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,LEC,16,Ferrari,2.0,HARD,20,27.0,47.0,2.0,22.0,0.11522141646751619,-0.009626486297381252,0.05435131488989194,0.03708995652267311,0.27148433635720237,-0.20958476341288346,-0.09286183808906182,0.3248061798803996,0.5761070823375809,1.1522141646751618,1.7283212470127427,8.7,,48.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,LEC,16,Ferrari,3.0,SOFT,1,52.0,52.0,7.0,7.0,0.0,0.2072028946700047,-0.011434231363583942,-0.030377459118411335,,,,,0.0,0.0,0.0,,,,field_lodo,no pit call from wear
2026,Silverstone,R,LIN,41,Racing Bulls,1.0,MEDIUM,25,2.0,27.0,2.0,27.0,0.04128912486036634,0.6257266201412092,0.03710499921158832,0.010475686852517456,0.1029160008760641,-0.08883931208745652,-0.014177425511461908,0.13012843694782286,0.2064456243018317,0.4128912486036634,0.6193368729054951,24.2,,28.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,LIN,41,Racing Bulls,2.0,HARD,17,29.0,46.0,2.0,19.0,0.019327517316520736,-0.009626486297381252,0.05435131488989194,0.0289912759747811,-0.0571189537839911,0.12771480501374352,0.1503486979164296,-0.10838728769722278,0.09663758658260369,0.19327517316520737,0.28991275974781106,,,47.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,LIN,41,Racing Bulls,3.0,SOFT,3,49.0,52.0,5.0,8.0,0.0,0.2072028946700047,-0.011434231363583942,-0.04637576716140884,,,,,0.0,0.0,0.0,,,,field_lodo,no pit call from wear
2026,Silverstone,R,NOR,1,McLaren,1.0,MEDIUM,26,2.0,28.0,2.0,28.0,0.29217870434778354,0.6257266201412092,0.03710499921158832,0.011027444875117531,0.8544812232931155,-0.022318404926645944,0.10075819640850071,0.3144971092744295,1.4608935217389176,2.9217870434778352,4.382680565216753,3.4,,29.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,NOR,1,McLaren,2.0,HARD,8,30.0,37.0,2.0,9.0,0.02059849653825804,-0.009626486297381252,0.05435131488989194,0.02059849653825804,,0.42141608159845434,0.42141608159845434,-0.4008175850601963,0.1029924826912902,0.2059849653825804,0.3089774480738706,48.5,,38.0,field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,NOR,1,McLaren,3.0,MEDIUM,7,40.0,46.0,8.0,14.0,0.011027444875117531,0.6257266201412092,0.03710499921158832,0.011027444875117531,,,,,0.05513722437558766,0.11027444875117531,0.16541167312676297,,,47.0,field_lodo,no pit call from wear
2026,Silverstone,R,NOR,1,McLaren,4.0,SOFT,3,49.0,52.0,4.0,7.0,0.008012044735216117,0.2072028946700047,-0.011434231363583942,0.008012044735216117,,,,,0.040060223676080586,0.08012044735216117,0.12018067102824175,,,,field_lodo,no pit call from wear
2026,Silverstone,R,OCO,31,Haas F1 Team,1.0,MEDIUM,20,2.0,21.0,2.0,21.0,0.010724166120893717,0.6257266201412092,0.03710499921158832,0.016086249181340575,-0.2727350681232748,-0.24928200545148654,-0.13348004974866662,0.26000617157238026,0.05362083060446859,0.10724166120893718,0.16086249181340576,,,22.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,OCO,31,Haas F1 Team,2.0,HARD,22,23.0,45.0,2.0,24.0,0.1882889056368373,-0.009626486297381252,0.05435131488989194,0.03036933669518782,0.5041280435201363,-0.07861440121955357,0.010526048068862556,0.26690330685639085,0.9414445281841866,1.8828890563683731,2.8243335845525595,5.3,,46.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,OCO,31,Haas F1 Team,3.0,SOFT,3,50.0,52.0,3.0,5.0,0.0,0.2072028946700047,-0.011434231363583942,-0.03872887831860928,,,,,0.0,0.0,0.0,,,,field_lodo,no pit call from wear
2026,Silverstone,R,PER,11,Cadillac,1.0,MEDIUM,19,2.0,20.0,2.0,20.0,0.3013448458340834,0.6257266201412092,0.03710499921158832,0.015278275976232129,0.873477985549786,-0.05510111675480153,0.07664018001332014,0.35644596258888495,1.506724229170417,3.013448458340834,4.520172687511251,3.3,,21.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,PER,11,Cadillac,2.0,HARD,22,23.0,46.0,2.0,25.0,0.23405098194781476,-0.009626486297381252,0.05435131488989194,0.024004868023719046,0.6541432097960062,0.1075833149693941,0.19866085272092324,0.12646766697842066,1.1702549097390738,2.3405098194781475,3.5107647292172213,4.3,,47.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,PER,11,Cadillac,3.0,SOFT,3,50.0,52.0,4.0,6.0,0.0,0.2072028946700047,-0.011434231363583942,-0.04523279949916305,,,,,0.0,0.0,0.0,,,,field_lodo,no pit call from wear
2026,Silverstone,R,PIA,81,McLaren,1.0,MEDIUM,1,1.0,1.0,1.0,1.0,0.0,0.6257266201412092,0.03710499921158832,-0.005211080295981334,,,,,0.0,0.0,0.0,,,2.0,field_lodo,no pit call from wear
2026,Silverstone,R,PIA,81,McLaren,2.0,HARD,32,4.0,36.0,2.0,34.0,0.1020926904352284,-0.009626486297381252,0.05435131488989194,0.03649148160751659,0.23329510809065201,-0.02817929528530307,-0.006232604158393623,0.13027198572053147,0.510463452176142,1.020926904352284,1.531390356528426,9.8,,37.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,PIA,81,McLaren,3.0,MEDIUM,8,39.0,46.0,6.0,13.0,0.0,0.6257266201412092,0.03710499921158832,-0.005211080295981334,,0.276453266894645,0.276453266894645,-0.276453266894645,0.0,0.0,0.0,,,47.0,field_lodo,no pit call from wear
2026,Silverstone,R,PIA,81,McLaren,4.0,SOFT,2,50.0,51.0,6.0,7.0,0.0,0.2072028946700047,-0.011434231363583942,-0.0361648852267168,,,,,0.0,0.0,0.0,,,,field_lodo,no pit call from wear
2026,Silverstone,R,RUS,63,Mercedes,1.0,MEDIUM,22,1.0,23.0,1.0,23.0,0.013893358771041302,0.6257266201412092,0.03710499921158832,0.02084003815656195,-0.22020585026672576,0.03300301370634884,-0.048480817608652416,-0.019109654935307537,0.06946679385520652,0.13893358771041303,0.20840038156561952,,,24.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,RUS,63,Mercedes,2.0,HARD,10,25.0,34.0,2.0,11.0,0.03199816705634535,-0.009626486297381252,0.05435131488989194,0.03199816705634535,,-0.30902160966826164,-0.30902160966826164,0.341019776724607,0.15999083528172675,0.3199816705634535,0.4799725058451803,31.3,,35.0,field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,RUS,63,Mercedes,3.0,MEDIUM,10,36.0,47.0,8.0,19.0,0.02084003815656195,0.6257266201412092,0.03710499921158832,0.02084003815656195,,-0.17772895748015488,-0.17772895748015488,0.19856899563671682,0.10420019078280975,0.2084003815656195,0.31260057234842925,48.0,,,field_lodo,no pit call from wear
2026,Silverstone,R,SAI,55,Williams,1.0,MEDIUM,19,2.0,20.0,2.0,20.0,0.013027419053171719,0.6257266201412092,0.03710499921158832,0.019541128579757577,-0.2841534890295705,-0.14058615992605594,-0.06920178570748275,0.15361357897922767,0.06513709526585859,0.13027419053171718,0.19541128579757577,,,21.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,SAI,55,Williams,2.0,HARD,24,22.0,46.0,2.0,26.0,0.024070298357040606,-0.009626486297381252,0.05435131488989194,0.03610544753556091,-0.06761331143900884,-0.12341900567620595,-0.041995652316593794,0.14748930403324656,0.12035149178520303,0.24070298357040606,0.3610544753556091,41.5,,47.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,SAI,55,Williams,3.0,SOFT,2,50.0,51.0,2.0,3.0,0.0,0.2072028946700047,-0.011434231363583942,-0.029260513645526866,,,,,0.0,0.0,0.0,,,,field_lodo,no pit call from wear
2026,Silverstone,R,STR,18,Aston Martin,1.0,MEDIUM,17,2.0,18.0,2.0,18.0,0.3394888898019406,0.6257266201412092,0.03710499921158832,0.0075415360857842674,1.0033835972342533,-0.11439042382134904,0.24212759927379268,0.4538793136232896,1.697444449009703,3.394888898019406,5.092333347029109,2.9,,19.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,STR,18,Aston Martin,2.0,HARD,24,20.0,45.0,2.0,27.0,0.1313757265616701,-0.009626486297381252,0.05435131488989194,0.026776223864136695,0.34057473195673693,0.054400940239374904,-0.022709699546874223,0.0769747863222952,0.6568786328083505,1.313757265616701,1.9706358984250514,7.6,,46.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,STR,18,Aston Martin,3.0,SOFT,3,49.0,51.0,3.0,5.0,0.0,0.2072028946700047,-0.011434231363583942,-0.009972054533126253,,,,,0.0,0.0,0.0,,,,field_lodo,no pit call from wear
2026,Silverstone,R,VER,3,Red Bull Racing,1.0,MEDIUM,17,1.0,17.0,1.0,17.0,0.21341859675886826,0.6257266201412092,0.03710499921158832,0.011982464604876331,0.6162908610668522,-1.289103636641667,-0.24400928027294988,1.5025222334005353,1.0670929837943413,2.1341859675886825,3.2012789513830238,4.7,,18.0,live_field_lodo,no pit call from wear
2026,Silverstone,R,VER,3,Red Bull Racing,2.0,HARD,19,19.0,38.0,2.0,21.0,0.019419909180331308,-0.009626486297381252,0.05435131488989194,0.029129863770496957,-0.22937569318005452,-0.32250648360847683,-0.23012352129516359,0.34192639278880815,0.09709954590165654,0.19419909180331307,0.2912986377049696,,,39.0,live_field_lodo,practice slope negative; no pit call from wear
2026,Silverstone,R,VER,3,Red Bull Racing,3.0,MEDIUM,7,40.0,46.0,2.0,8.0,0.011982464604876331,0.6257266201412092,0.03710499921158832,0.011982464604876331,,,,,0.05991232302438165,0.1198246460487633,0.17973696907314496,,,,field_lodo,no pit call from wear
