year,event,session,driver,driver_number,team,lap_number,stint,compound,tyre_life,fresh_tyre,lap_time_s,sector1_s,sector2_s,sector3_s,position,track_status,is_accurate,is_pit_lap,is_green,fuel_kg_burned,assumed_harvest_mj,air_temp_c,track_temp_c,rainfall,sess_FP1,sess_FP2,sess_FP3,sess_Q,sess_R,y_fuel_s,a_y_pred,residual_s
2026,Silverstone,R,PER,11,Cadillac,17.0,1.0,MEDIUM,17.0,True,96.947,30.646,39.721,26.58,16.0,1,True,False,True,28.8,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.811,91.72335749127973,6.087642508720279
2026,Silverstone,R,PER,11,Cadillac,18.0,1.0,MEDIUM,18.0,True,97.577,30.828,39.977,26.772,15.0,1,True,False,True,30.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.495,91.72335749127973,6.7716425087202765
2026,Silverstone,R,PER,11,Cadillac,19.0,1.0,MEDIUM,19.0,True,97.094,30.779,39.607,26.708,15.0,1,True,False,True,32.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.06599999999999,91.72335749127973,6.34264250872026
2026,Silverstone,R,PER,11,Cadillac,20.0,1.0,MEDIUM,20.0,True,96.721,30.636,39.561,26.524,15.0,1,True,False,True,34.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.747,91.72335749127973,6.023642508720272
2026,Silverstone,R,PER,11,Cadillac,23.0,2.0,HARD,2.0,True,97.496,32.015,39.167,26.314,18.0,1,True,False,True,39.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.684,92.13867625079448,6.545323749205522
2026,Silverstone,R,PER,11,Cadillac,24.0,2.0,HARD,3.0,True,97.186,31.45,39.041,26.695,18.0,1,True,False,True,41.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.42800000000001,92.13867625079448,6.289323749205536
2026,Silverstone,R,PER,11,Cadillac,25.0,2.0,HARD,4.0,True,95.826,30.367,39.232,26.227,17.0,1,True,False,True,43.2,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.122,92.13867625079448,4.983323749205525
2026,Silverstone,R,PER,11,Cadillac,26.0,2.0,HARD,5.0,True,95.661,30.229,39.135,26.297,17.0,1,True,False,True,45.0,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.011,92.13867625079448,4.8723237492055205
2026,Silverstone,R,PER,11,Cadillac,27.0,2.0,HARD,6.0,True,96.824,30.369,38.921,27.534,18.0,1,True,False,True,46.800000000000004,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.228,92.13867625079448,6.089323749205519
2026,Silverstone,R,PER,11,Cadillac,28.0,2.0,HARD,7.0,True,96.534,30.666,39.387,26.481,18.0,1,True,False,True,48.6,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,97.992,92.13867625079448,5.853323749205529
2026,Silverstone,R,PER,11,Cadillac,29.0,2.0,HARD,8.0,True,97.003,30.431,39.341,27.231,18.0,1,True,False,True,50.4,8.5,24.758333333333333,40.014102564102565,False,False,False,False,False,True,98.515,92.13867625079448,6.376323749205525
