session,driver_number,driver,lap_number,stint,compound,tyre_age,lap_time_s,fuel_est_kg,te_index,min_gap_s,traffic_flag,air_temp,track_temp,e_deploy_lap_mj,e_harvest_lap_mj,soc_min_lap_mj,n_empty_battery_clips,n_superclips,empty_clip_duration_s,superclip_duration_s,lift_coast_duration_s,fuel_in_stint_kg,is_representative,event
R,1,NOR,43.0,2.0,HARD,37.0,85.482,24.39999999999999,6.612041034833092,inf,0,32.7,53.3,5.684315050066978,5.201516074946108,1.7066768266639158,13,1,32.5,0.4000000000000042,10.8,-64.8,1,Monza
R,1,NOR,44.0,2.0,HARD,38.0,85.215,22.599999999999994,6.635946555686647,inf,0,32.5,53.0,4.79958535894807,5.049417813969928,2.281120550816973,9,1,41.899999999999984,0.5000000000000057,10.4,-66.60000000000001,1,Monza
R,1,NOR,45.0,2.0,HARD,39.0,84.873,20.8,6.660575149839686,inf,0,32.6,52.5,5.1110693015398265,5.221365511682844,2.349476802515498,9,0,41.900000000000006,0.0,10.8,-68.4,1,Monza
R,1,NOR,46.0,2.0,HARD,40.0,85.143,19.0,6.684611727667927,inf,0,32.6,52.7,4.846243842675498,5.374223093702896,2.5559951133561847,12,1,34.899999999999984,0.8000000000000028,11.9,-70.2,1,Monza
R,1,NOR,47.0,2.0,HARD,41.0,85.234,17.200000000000003,6.706862336602747,inf,0,32.8,52.7,4.685729181028643,5.572346305597961,2.6432750244184158,10,0,37.3,0.0,12.4,-72.0,1,Monza
R,1,NOR,48.0,2.0,HARD,42.0,84.864,15.399999999999991,6.727431724850855,inf,0,32.8,52.3,4.73060759317203,5.158579275411867,2.115952795042201,9,1,35.89999999999999,0.9999999999999986,11.0,-73.8,1,Monza
R,1,NOR,49.0,2.0,HARD,43.0,86.503,13.599999999999994,6.747586526829315,inf,0,32.6,52.5,5.380576545918064,5.571881068662206,2.3209213157921846,13,1,38.70000000000003,0.7999999999999957,10.9,-75.60000000000001,1,Monza
R,1,NOR,50.0,2.0,HARD,44.0,85.327,11.799999999999995,6.769641976852503,inf,0,32.6,52.6,4.917314170390457,5.375468180276672,2.439810147635752,10,0,42.80000000000001,0.0,11.4,-77.4,1,Monza
R,1,NOR,51.0,2.0,HARD,45.0,86.589,10.0,6.7912214627261855,inf,0,32.7,51.8,4.268250399123174,5.851129873695436,2.7544929536770293,12,0,31.99999999999999,0.0,12.6,-79.2,1,Monza
R,1,NOR,52.0,2.0,HARD,46.0,85.316,8.200000000000003,6.812345094177479,inf,0,32.6,52.4,4.670819182756505,5.394910023806679,2.6476091599517644,13,1,36.19999999999998,0.4000000000000042,11.7,-81.0,1,Monza
R,10,GAS,1.0,1.0,MEDIUM,1.0,88.47,100.0,0.0,inf,0,31.8,55.8,7.032902109339155,3.048355356645126,4.543776241853626e-05,11,1,36.600000000000016,3.900000000000005,7.7,0.0,1,Monza
R,10,GAS,2.0,1.0,MEDIUM,2.0,87.795,98.2,3.091042453358316,inf,0,32.0,56.2,6.477475993854213,3.160426876961808,0.0050907295934221,14,1,30.4,3.600000000000007,8.1,-1.8,1,Monza
R,10,GAS,7.0,2.0,HARD,1.0,87.477,89.2,3.9889840465642745,inf,1,32.5,56.3,6.596727991939206,3.8550788565427982,0.0020230599205685,10,1,37.2,0.4999999999999985,9.8,0.0,1,Monza
R,10,GAS,8.0,2.0,HARD,2.0,86.557,87.4,4.31748811353631,inf,0,32.4,56.2,6.45915496076446,3.834531661165003,0.1391612058350099,11,2,33.7,4.2999999999999945,8.700000000000001,-1.8,1,Monza
R,10,GAS,9.0,2.0,HARD,3.0,86.428,85.6,4.553876891600541,inf,0,32.5,56.4,6.388723834708857,3.5888253741403053,0.0194296647018488,9,1,45.500000000000014,3.7000000000000015,8.200000000000001,-3.6,1,Monza
R,10,GAS,10.0,2.0,HARD,4.0,88.305,83.8,4.77912349311153,inf,1,32.4,56.2,6.717319372691396,4.118756197229925,0.1623893412657838,10,1,38.1,0.8999999999999971,10.4,-5.4,1,Monza
R,10,GAS,11.0,2.0,HARD,5.0,86.546,82.0,4.941642422609304,inf,0,32.4,55.8,6.503396758854205,4.006886888920662,0.2230051677435361,10,2,40.399999999999984,4.000000000000004,8.8,-7.2,1,Monza
R,10,GAS,12.0,2.0,HARD,6.0,86.112,80.2,5.081404364984463,inf,0,32.5,55.8,6.318680570727189,3.659025995812804,0.1175658557732786,17,1,34.099999999999994,3.7000000000000015,8.3,-9.0,1,Monza
R,10,GAS,13.0,2.0,HARD,7.0,85.998,78.4,5.198497031265826,inf,0,32.4,54.9,6.010988223919792,3.785858252567877,0.5449198437103339,10,1,44.70000000000002,3.600000000000007,8.9,-10.8,1,Monza
R,10,GAS,14.0,2.0,HARD,8.0,86.221,76.6,5.298317366548036,inf,0,32.5,55.4,5.931104046597278,3.506689229550891,0.2890908437521384,15,1,38.00000000000003,3.5000000000000058,9.1,-12.6,1,Monza
R,10,GAS,15.0,2.0,HARD,9.0,86.246,74.8,5.3981627015177525,inf,0,32.6,53.8,4.907451047932503,4.115421105133928,1.9593955682764703,12,1,32.299999999999976,3.6,9.2,-14.4,1,Monza
R,10,GAS,16.0,2.0,HARD,10.0,86.249,73.0,5.488937726156687,inf,0,32.6,54.9,5.112942097699023,4.066338287173052,1.7374595003048523,12,1,32.7,3.7000000000000015,9.6,-16.2,1,Monza
R,10,GAS,17.0,2.0,HARD,11.0,86.329,71.2,5.572154032177765,inf,0,32.6,54.9,5.408919130839042,4.070516347072026,1.446423867491771,15,0,35.900000000000006,0.0,11.8,-18.0,1,Monza
R,10,GAS,18.0,2.0,HARD,12.0,86.809,69.4,5.648974238161206,inf,0,32.6,54.4,4.661660847827299,4.265643167352409,2.2702322131378163,14,1,38.70000000000001,0.4999999999999985,9.3,-19.8,1,Monza
R,10,GAS,19.0,2.0,HARD,13.0,86.979,67.6,5.720311776607412,inf,0,32.6,54.5,5.544292411726043,3.813712239366152,0.9874010501847706,11,1,41.40000000000002,3.7000000000000015,8.4,-21.6,1,Monza
R,10,GAS,20.0,2.0,HARD,14.0,88.85,65.8,5.786897381366708,inf,1,32.5,54.6,6.422956190389094,3.7068517904162728,0.0060454621148422,11,0,31.1,0.0,12.3,-23.4,1,Monza
R,10,GAS,21.0,2.0,HARD,15.0,87.627,64.0,5.849324779946859,inf,1,32.5,54.4,6.078750970075605,3.9196485749020975,0.628417346599098,13,1,34.300000000000004,3.7000000000000015,8.3,-25.2,1,Monza
R,10,GAS,22.0,2.0,HARD,16.0,86.919,62.2,5.905361848054571,inf,0,32.4,53.8,5.119688748077151,4.044429146535372,1.6194788957844064,13,1,32.7,0.3999999999999971,7.800000000000001,-27.0,1,Monza
R,10,GAS,23.0,2.0,HARD,17.0,86.578,60.4,5.955837369464831,inf,0,32.5,54.0,6.07416185306447,3.519779530118801,0.244764465595909,11,2,39.400000000000006,3.5999999999999988,8.3,-28.8,1,Monza
R,10,GAS,24.0,2.0,HARD,18.0,86.022,58.6,6.003887067106539,inf,0,32.4,53.5,6.38149341795144,3.5916246652279664,0.0269057606511962,13,1,33.700000000000024,3.800000000000003,7.9,-30.6,1,Monza
R,10,GAS,25.0,2.0,HARD,19.0,86.283,56.8,6.052089168924417,inf,0,32.4,53.2,6.02752944486012,3.7528829303609994,0.6031247833644383,11,1,36.70000000000001,3.7000000000000015,7.2,-32.4,1,Monza
R,10,GAS,26.0,2.0,HARD,20.0,85.888,55.0,6.093569770045136,inf,0,32.5,54.0,5.7221927213308055,3.715991681416325,0.8716185549448257,12,0,35.599999999999994,0.0,11.0,-34.2,1,Monza
R,10,GAS,27.0,2.0,HARD,21.0,85.82,53.2,6.137727054086234,inf,0,32.5,54.3,5.809335820226429,3.863213473662361,0.857880066321455,11,1,35.7,0.3000000000000028,10.7,-36.0,1,Monza
R,10,GAS,28.0,2.0,HARD,22.0,111.068,51.4,6.163314804034641,inf,1,32.5,53.5,1.9775,2.778980689384841,3.3349999999999973,4,0,4.299999999999986,0.0,24.3,-37.8,0,Monza
R,10,GAS,29.0,2.0,HARD,23.0,92.132,49.6,6.18826412308259,inf,1,32.6,54.0,7.427657705962826,3.495499544618362,0.0583998478453409,12,1,40.90000000000002,3.4999999999999987,15.4,-39.6,1,Monza
R,10,GAS,30.0,2.0,HARD,24.0,86.733,47.8,6.222576268071369,inf,0,32.3,53.3,6.22211836080334,3.90871547582084,0.48719948817577,13,1,37.299999999999976,3.5000000000000058,8.1,-41.4,1,Monza
R,10,GAS,31.0,2.0,HARD,25.0,86.423,46.0,6.259581464064923,inf,0,32.3,54.1,6.082511883466895,3.714922996546419,0.4440391972305262,13,1,35.29999999999998,3.6,8.9,-43.2,1,Monza
R,10,GAS,32.0,2.0,HARD,26.0,85.927,44.2,6.295266001439646,inf,0,32.7,53.9,6.2983413144435705,3.8760610993394815,0.4148387378791189,9,2,37.00000000000002,3.8000000000000016,8.0,-45.0,1,Monza
R,10,GAS,33.0,2.0,HARD,27.0,86.073,42.4,6.329720905522696,inf,0,32.7,53.8,6.130116676463144,3.710945772301845,0.4680955164795854,12,1,36.30000000000002,3.6,7.9,-46.8,1,Monza
R,10,GAS,34.0,2.0,HARD,28.0,85.974,40.6,6.361302477572996,inf,0,32.8,54.2,5.405541228264418,3.912260554031053,1.3277592736330657,13,0,30.60000000000002,0.0,11.1,-48.6,1,Monza
R,10,GAS,35.0,2.0,HARD,29.0,85.963,38.8,6.391917113392602,inf,0,32.9,54.2,5.993134570747895,3.147705394225369,0.0170305836629445,11,2,39.50000000000003,4.100000000000006,7.6,-50.4,1,Monza
R,10,GAS,36.0,2.0,HARD,30.0,86.041,37.0,6.423246963533519,inf,0,32.8,53.8,6.496249959880234,3.6173548456359454,0.0287980811040296,9,1,35.19999999999996,3.399999999999997,7.4,-52.2,1,Monza
R,10,GAS,37.0,2.0,HARD,31.0,85.938,35.2,6.453624998892692,inf,0,32.8,53.6,6.330921414765892,3.5586799071273107,0.1344302594597324,10,1,35.19999999999999,0.3000000000000028,9.7,-54.0,1,Monza
R,10,GAS,38.0,2.0,HARD,32.0,85.998,33.39999999999999,6.483107351457199,inf,0,32.8,53.7,6.312981537682278,3.4065054082624946,0.0138786695900936,9,2,34.49999999999998,4.2999999999999945,6.7,-55.8,1,Monza
R,10,GAS,39.0,2.0,HARD,33.0,85.938,31.599999999999994,6.511745329644728,inf,0,32.7,53.1,5.92070241611434,3.5667235655814498,0.552389080379806,13,0,41.100000000000016,0.0,9.7,-57.6,1,Monza
R,10,GAS,40.0,2.0,HARD,34.0,85.844,29.8,6.53813982376767,inf,0,32.8,53.4,6.384673619078372,3.4126640441807234,0.0267763718945442,14,1,42.39999999999997,3.800000000000003,8.200000000000001,-59.4,1,Monza
R,10,GAS,41.0,2.0,HARD,35.0,85.878,28.0,6.565264970035361,inf,0,32.7,53.0,6.349676116141016,3.396681643648206,0.0101592232909061,9,1,44.30000000000001,3.7000000000000015,6.1000000000000005,-61.2,1,Monza
R,10,GAS,42.0,2.0,HARD,36.0,85.776,26.200000000000003,6.590301048196686,inf,0,32.8,52.9,6.3672591336690445,3.3964711852627643,0.0265810415331197,8,1,35.59999999999997,3.599999999999993,7.0,-63.0,1,Monza
R,10,GAS,43.0,2.0,HARD,37.0,85.92,24.39999999999999,6.61472560020376,inf,0,32.7,53.3,6.302020487993507,3.426105453293523,0.0177846845479728,14,1,37.40000000000003,3.4999999999999987,7.1000000000000005,-64.8,1,Monza
R,10,GAS,44.0,2.0,HARD,38.0,85.632,22.599999999999994,6.638567789166521,inf,0,32.5,53.0,6.305636899655812,3.4163982815442844,0.0235917732118614,12,1,37.500000000000014,3.7000000000000015,6.800000000000001,-66.60000000000001,1,Monza
R,10,GAS,45.0,2.0,HARD,39.0,85.779,20.8,6.663132695990803,inf,0,32.6,52.5,6.006795926222447,3.5160426487112986,0.4271666078000129,11,0,35.6,0.0,9.4,-68.4,1,Monza
R,10,GAS,46.0,2.0,HARD,40.0,85.52,19.0,6.687108607866515,inf,0,32.6,52.7,6.24484045275358,3.3462592006047336,0.0202067102467888,10,1,36.5,3.999999999999999,6.800000000000001,-70.2,1,Monza
R,10,GAS,47.0,2.0,HARD,41.0,85.566,17.200000000000003,6.709304340258299,inf,0,32.8,52.7,6.288591668421127,3.401772968861509,0.0352088722191545,13,1,38.000000000000014,3.399999999999997,7.1000000000000005,-72.0,1,Monza
R,10,GAS,48.0,2.0,HARD,42.0,85.453,15.399999999999991,6.731018100482083,inf,0,32.8,52.0,6.310533152223517,3.4316270957542967,0.0191928119754675,10,1,37.70000000000001,3.6,6.800000000000001,-73.8,1,Monza
R,10,GAS,49.0,2.0,HARD,43.0,85.364,13.599999999999994,6.75110146893676,inf,0,32.6,52.5,6.19291047976905,3.264091570259609,0.0128531208384182,9,1,44.49999999999999,3.800000000000003,7.7,-75.60000000000001,1,Monza
R,10,GAS,50.0,2.0,HARD,44.0,85.277,11.799999999999995,6.773080375655535,inf,0,32.6,52.6,6.159855249351447,3.4100465352308635,0.1676925330846699,9,0,38.1,0.0,9.0,-77.4,1,Monza
R,10,GAS,51.0,2.0,HARD,45.0,85.505,10.0,6.794586580876499,inf,0,32.7,51.8,5.639687547396459,3.4690798999359016,0.763435743237124,12,1,41.8,0.3000000000000028,9.3,-79.2,1,Monza
R,10,GAS,52.0,2.0,HARD,46.0,85.223,8.200000000000003,6.815639990074331,inf,0,32.6,52.4,6.150113737755665,3.3029233445407966,0.0231221062288027,11,1,45.59999999999998,3.6,6.4,-81.0,1,Monza
R,10,GAS,53.0,2.0,HARD,47.0,84.927,6.399999999999992,6.835184586147301,inf,0,32.6,51.9,6.292832882809469,3.505474263073858,0.1139043959279011,12,2,40.70000000000002,4.100000000000006,7.4,-82.8,1,Monza
R,11,PER,1.0,1.0,SOFT,1.0,96.657,100.0,2.833213344056216,inf,1,31.8,55.8,7.403480033048686,7.160584115812432,2.224633686378307,12,0,39.8,0.0,17.6,0.0,1,Monza
R,11,PER,2.0,1.0,SOFT,2.0,90.033,98.2,3.610917912644224,inf,0,32.0,56.2,6.1099181337813855,6.970665890392036,1.898473641327808,11,0,36.1,0.0,16.2,-1.8,1,Monza
R,11,PER,6.0,2.0,SOFT,1.0,134.373,91.0,3.8712010109078903,inf,1,32.5,56.4,6.9968746643514095,7.702515115024146,1.9363288664618152,13,0,37.90000000000002,0.0,25.9,0.0,0,Monza
R,11,PER,7.0,2.0,SOFT,2.0,88.725,89.2,4.219507705176107,inf,0,32.5,56.3,6.396740525446697,6.678206520291591,1.6897936330609706,9,0,40.40000000000002,0.0,15.0,-1.8,1,Monza
R,11,PER,8.0,2.0,SOFT,3.0,88.382,87.4,4.48863636973214,inf,0,32.4,56.2,6.75909589486867,6.533639383223099,1.5448938808767454,9,0,42.4,0.0,13.0,-3.6,1,Monza
R,11,PER,9.0,2.0,SOFT,4.0,88.491,85.6,4.700480365792417,inf,0,32.5,56.4,6.222872467835189,6.725593635704311,1.8474999999999917,11,0,42.9,0.0,15.1,-5.4,1,Monza
R,11,PER,10.0,2.0,SOFT,5.0,88.248,83.8,4.875197323201151,inf,0,32.4,55.8,6.525569849563928,6.888744288452685,1.52540500256387,10,0,38.50000000000002,0.0,13.1,-7.2,1,Monza
R,11,PER,11.0,2.0,SOFT,6.0,88.527,82.0,5.0238805208462765,inf,0,32.4,55.8,6.426659351444281,6.485076741425594,1.7578206828183522,15,0,40.69999999999999,0.0,13.9,-9.0,1,Monza
R,11,PER,12.0,2.0,SOFT,7.0,88.087,80.2,5.147494476813453,inf,0,32.4,55.3,6.474206798934095,6.256905307884919,1.5093704294301058,11,0,36.70000000000001,0.0,11.3,-10.8,1,Monza
R,11,PER,13.0,2.0,SOFT,8.0,88.614,78.4,5.2574953720277815,inf,0,32.4,54.9,7.844595770852417,6.292444403481533,0.4209268701622015,11,0,43.50000000000001,0.0,10.2,-12.6,1,Monza
R,11,PER,14.0,2.0,SOFT,9.0,88.92,76.6,5.351858133476067,inf,0,32.5,55.0,8.018038372331755,5.954829016186255,0.0945954182564187,9,0,44.90000000000003,0.0,10.2,-14.4,1,Monza
R,11,PER,15.0,2.0,SOFT,10.0,89.001,74.8,5.44673737166631,inf,0,32.6,53.8,7.884431695504917,5.840558251159582,0.0418264323888148,10,0,46.2,0.0,10.6,-16.2,1,Monza
R,11,PER,16.0,2.0,SOFT,11.0,88.785,73.0,5.537334267018537,inf,0,32.6,54.9,6.335302368038322,6.31349962018348,1.5332851383036596,11,0,43.30000000000001,0.0,12.3,-18.0,1,Monza
R,11,PER,17.0,2.0,SOFT,12.0,88.357,71.2,5.613128106388071,inf,0,32.7,54.7,7.583428519447475,5.586980727776929,0.0107968854186221,11,0,41.6,0.0,10.2,-19.8,1,Monza
R,11,PER,18.0,2.0,SOFT,13.0,89.089,69.4,5.69035945432406,inf,0,32.6,54.4,7.75787553679238,5.935341020851361,0.0037953343029993,15,0,38.49999999999998,0.0,11.3,-21.6,1,Monza
R,11,PER,19.0,2.0,SOFT,14.0,88.416,67.6,5.755742213586912,inf,0,32.6,54.2,7.357644208581464,5.311794550322556,0.0004162705505216,10,0,40.90000000000002,0.0,9.3,-23.4,1,Monza
R,11,PER,20.0,2.0,SOFT,15.0,88.77,65.8,5.817111159963204,inf,0,32.5,54.6,7.529880051833995,5.404077691907343,0.0002222297090719,11,0,48.20000000000002,0.0,9.6,-25.2,1,Monza
R,11,PER,21.0,2.0,SOFT,16.0,88.824,64.0,5.87493073085203,inf,0,32.5,53.8,7.900399270384613,5.602421399484406,0.0028728844610473,12,0,45.5,0.0,10.5,-27.0,1,Monza
R,11,PER,23.0,2.0,SOFT,18.0,88.92,60.4,5.981414211254481,inf,0,32.5,54.1,6.93160267657883,5.843009111939116,1.0697770834490057,10,0,33.20000000000001,0.0,15.0,-30.6,1,Monza
R,11,PER,24.0,2.0,SOFT,19.0,89.367,58.6,6.030685260261263,inf,0,32.4,53.5,7.086598899129303,5.99690383406473,0.5376208142682228,13,0,42.399999999999984,0.0,11.1,-32.4,1,Monza
R,11,PER,25.0,2.0,SOFT,20.0,88.282,56.8,6.077642243349034,inf,0,32.5,53.8,7.559385707235955,5.669829451649893,0.104905759756972,8,0,43.49999999999999,0.0,12.2,-34.2,1,Monza
R,11,PER,26.0,2.0,SOFT,21.0,88.847,55.0,6.118097198041348,inf,0,32.5,54.0,7.728177657676587,5.663665885595021,0.0035141556793921,9,0,38.20000000000001,0.0,12.0,-36.0,1,Monza
R,11,PER,29.0,3.0,MEDIUM,1.0,88.04,49.6,6.210600077024653,inf,0,32.3,53.3,7.375060864643064,5.3602811723816375,0.0589579915922951,9,0,42.79999999999998,0.0,11.2,0.0,1,Monza
R,11,PER,30.0,3.0,MEDIUM,2.0,88.678,47.8,6.249975242259483,inf,0,32.3,54.1,7.084782814720375,5.297559547488849,0.3032490124501761,11,0,39.299999999999976,0.0,10.3,-1.8,1,Monza
R,11,PER,31.0,3.0,MEDIUM,3.0,88.981,46.0,6.2878585601617845,inf,0,32.7,53.9,6.095793252985658,5.200537504291827,1.3326337290441757,14,0,33.50000000000002,0.0,19.0,-3.6,1,Monza
R,11,PER,32.0,3.0,MEDIUM,4.0,90.477,44.2,6.327936783729195,inf,1,32.7,53.8,4.434192380536079,5.702242476690955,1.8649999999999916,7,0,29.40000000000001,0.0,15.0,-5.4,1,Monza
R,11,PER,33.0,3.0,MEDIUM,5.0,88.076,42.4,6.363028103540465,inf,0,32.8,54.2,6.423267506964841,5.7147502290198124,1.188339378681643,13,0,37.3,0.0,12.5,-7.2,1,Monza
R,11,PER,34.0,3.0,MEDIUM,6.0,87.021,40.6,6.393590753950631,inf,0,32.9,54.2,6.669416205609222,6.0230175693780215,1.2346980813513655,12,0,41.2,0.0,11.5,-9.0,1,Monza
R,11,PER,35.0,3.0,MEDIUM,7.0,87.651,38.8,6.424869023905388,inf,0,32.8,53.8,7.740298156527035,5.855452840131412,0.0916158684058715,10,0,37.4,0.0,10.1,-10.8,1,Monza
R,11,PER,36.0,3.0,MEDIUM,8.0,88.358,37.0,6.455198563340122,inf,0,32.8,53.6,7.773634018756928,5.774874321669305,0.0345751017890379,16,0,39.00000000000004,0.0,9.9,-12.6,1,Monza
R,11,PER,37.0,3.0,MEDIUM,9.0,88.711,35.2,6.486160788944089,inf,0,32.8,53.7,7.336762068597608,5.169131750167029,0.0210818763333324,13,0,44.69999999999998,0.0,13.0,-14.4,1,Monza
R,11,PER,38.0,3.0,MEDIUM,10.0,87.454,33.39999999999999,6.51471269087253,inf,0,32.7,53.1,6.291436690889359,5.735817944555402,1.4068541784919475,12,0,36.69999999999999,0.0,10.8,-16.2,1,Monza
R,11,PER,39.0,3.0,MEDIUM,11.0,87.85,31.599999999999994,6.541029999189903,inf,0,32.8,53.4,7.517096055499,5.461384086416487,0.0135187376323011,10,0,38.69999999999998,0.0,11.5,-18.0,1,Monza
R,11,PER,40.0,3.0,MEDIUM,12.0,88.034,29.8,6.568077911411976,inf,0,32.7,53.0,7.563728831284476,5.464124468360954,0.0031684783739924,9,0,46.9,0.0,10.3,-19.8,1,Monza
R,11,PER,41.0,3.0,MEDIUM,13.0,87.714,28.0,6.593044534142437,inf,0,32.8,52.9,7.542375758704884,5.489273800663604,0.001973297898399,12,0,45.70000000000002,0.0,9.3,-21.6,1,Monza
R,11,PER,42.0,3.0,MEDIUM,14.0,90.03,26.200000000000003,6.618738983517219,inf,1,32.6,52.9,6.057309343146348,5.352443787530719,1.7430478894805048,13,0,40.60000000000003,0.0,17.1,-23.4,1,Monza
R,11,PER,43.0,3.0,MEDIUM,15.0,87.078,24.39999999999999,6.643789733147672,inf,0,32.5,53.0,6.82025483831935,5.961519174213861,1.124529989115574,16,0,40.7,0.0,10.9,-25.2,1,Monza
R,11,PER,44.0,3.0,MEDIUM,16.0,87.289,22.599999999999994,6.668228248417403,inf,0,32.6,52.7,7.338074715951166,5.7056972193321,0.377437109590911,11,0,43.50000000000001,0.0,10.3,-27.0,1,Monza
R,11,PER,45.0,3.0,MEDIUM,17.0,87.432,20.8,6.692083742506628,inf,0,32.6,52.7,7.321755568758524,5.884445132496156,0.568215354193465,10,0,44.99999999999999,0.0,10.0,-28.8,1,Monza
R,11,PER,46.0,3.0,MEDIUM,18.0,87.573,19.0,6.714170529909472,inf,0,32.8,52.3,7.339586891025711,5.346189127432104,0.0053272827832706,13,0,40.19999999999998,0.0,9.0,-30.6,1,Monza
R,11,PER,47.0,3.0,MEDIUM,19.0,87.524,17.200000000000003,6.735780014242327,inf,0,32.8,52.0,7.682471312964386,5.45534897059642,0.029907590136879,12,0,47.600000000000016,0.0,9.2,-32.4,1,Monza
R,11,PER,48.0,3.0,MEDIUM,20.0,88.716,15.399999999999991,6.756932389247553,inf,0,32.6,52.5,6.6443244943677815,5.268184100516272,0.834218259532039,10,0,40.60000000000001,0.0,13.5,-34.2,1,Monza
R,11,PER,49.0,3.0,MEDIUM,21.0,87.889,13.599999999999994,6.778784897685177,inf,0,32.7,52.3,6.645726331386845,5.423190217841824,1.168163587285568,10,0,39.00000000000001,0.0,12.7,-36.0,1,Monza
R,11,PER,50.0,3.0,MEDIUM,22.0,87.496,11.799999999999995,6.8001700683022,inf,0,32.7,51.8,7.171767985978764,5.946664928211667,0.7998640720884254,12,0,36.60000000000001,0.0,9.8,-37.8,1,Monza
R,11,PER,51.0,3.0,MEDIUM,23.0,86.914,10.0,6.821107472256465,inf,0,32.6,52.2,6.579320699936421,5.7109167041434805,1.1237861160162048,11,0,43.89999999999996,0.0,9.5,-39.6,1,Monza
R,11,PER,52.0,3.0,MEDIUM,24.0,87.327,8.200000000000003,6.8416154764775925,inf,0,32.6,51.9,5.985769442077199,5.883107236798368,1.5619199879374386,13,0,40.6,0.0,12.1,-41.4,1,Monza
R,12,ANT,1.0,1.0,HARD,1.0,95.414,100.0,2.639057329615259,inf,1,31.8,55.8,5.1818822356552525,6.117468841277376,2.9493529826795304,16,0,38.6,0.0,16.1,0.0,1,Monza
R,12,ANT,2.0,1.0,HARD,2.0,87.011,98.2,3.4657359027997265,inf,0,32.0,56.2,5.219876460483084,5.636096138034681,2.194080914489996,12,0,38.1,0.0,14.8,-1.8,1,Monza
R,12,ANT,6.0,2.0,MEDIUM,1.0,140.752,91.0,3.737669618283368,inf,1,32.5,56.4,5.765373005401576,6.0560815939661,2.4843746489511265,17,0,34.900000000000034,0.0,27.200000000000003,0.0,0,Monza
R,12,ANT,7.0,2.0,MEDIUM,2.0,86.503,89.2,4.04305126783455,inf,0,32.5,56.3,6.15746120555324,5.570572663315724,1.6450297755432253,12,0,39.59999999999999,0.0,10.9,-1.8,1,Monza
R,12,ANT,8.0,2.0,MEDIUM,3.0,86.3,87.4,4.356708826689592,inf,0,32.4,56.2,6.106632359449292,5.316889540973213,1.4655650250663317,13,0,44.30000000000001,0.0,10.3,-3.6,1,Monza
R,12,ANT,9.0,2.0,MEDIUM,4.0,85.749,85.6,4.584967478670572,inf,0,32.5,56.4,5.497961525964322,5.371149287535491,2.032969798252462,11,0,39.4,0.0,10.0,-5.4,1,Monza
R,12,ANT,10.0,2.0,MEDIUM,5.0,86.352,83.8,4.770684624465665,inf,0,32.4,56.2,5.488070513825072,5.52591338034453,1.9146867222106203,14,0,39.2,0.0,13.1,-7.2,1,Monza
R,12,ANT,11.0,2.0,MEDIUM,6.0,86.101,82.0,4.934473933130692,inf,0,32.4,55.8,5.232797059340621,5.5361099633752,2.3933839951626674,14,0,36.99999999999999,0.0,11.6,-9.0,1,Monza
R,12,ANT,12.0,2.0,MEDIUM,7.0,85.721,80.2,5.068904202220232,inf,0,32.5,55.8,5.07373420802657,5.42828009917503,2.2811138820196324,13,0,33.40000000000002,0.0,12.9,-10.8,1,Monza
R,12,ANT,13.0,2.0,MEDIUM,8.0,85.469,78.4,5.181783550292085,inf,0,32.4,54.9,5.868373699119921,4.836753680145273,1.2515816005818934,11,0,39.80000000000003,0.0,10.3,-12.6,1,Monza
R,12,ANT,14.0,2.0,MEDIUM,9.0,85.828,76.6,5.288267030694535,inf,0,32.5,55.4,5.6170802031060845,5.2910052109853,1.9599094429950683,13,0,32.40000000000002,0.0,10.5,-14.4,1,Monza
R,12,ANT,15.0,2.0,MEDIUM,10.0,86.118,74.8,5.384495062789089,inf,0,32.6,53.8,5.243412540199981,5.360654953334857,2.3195664364027198,12,0,34.49999999999999,0.0,14.5,-16.2,1,Monza
R,12,ANT,16.0,2.0,MEDIUM,11.0,85.615,73.0,5.472270673671475,inf,0,32.6,54.9,5.623703878956205,4.875461488867841,1.5926010843113974,15,0,35.800000000000004,0.0,10.6,-18.0,1,Monza
R,12,ANT,17.0,2.0,MEDIUM,12.0,85.203,71.2,5.556828061699537,inf,0,32.6,54.9,5.388302810426015,4.893683513817282,1.869807334716926,14,0,43.79999999999999,0.0,10.2,-19.8,1,Monza
R,12,ANT,18.0,2.0,MEDIUM,13.0,85.224,69.4,5.631211781821365,inf,0,32.6,54.4,6.362517217975516,4.059192486317234,0.0031685278616812,11,0,34.29999999999998,0.0,8.6,-21.6,1,Monza
R,12,ANT,19.0,2.0,MEDIUM,14.0,85.729,67.6,5.703782474656201,inf,0,32.6,54.5,6.635277991121727,4.078106108835524,0.0062242539016245,10,0,39.00000000000001,0.0,7.7,-23.4,1,Monza
R,12,ANT,20.0,2.0,MEDIUM,15.0,85.589,65.8,5.771441123130016,inf,0,32.5,54.6,6.211244635908987,4.1927978988806185,0.2668223353609678,13,0,47.30000000000001,0.0,8.3,-25.2,1,Monza
R,12,ANT,21.0,2.0,MEDIUM,16.0,85.833,64.0,5.831882477283517,inf,0,32.5,54.4,6.797695820844211,4.12690523025752,0.0115899180606606,14,0,44.09999999999999,0.0,8.200000000000001,-27.0,1,Monza
