session,driver_number,driver,lap_number,stint,compound,tyre_age,lap_time_s,fuel_est_kg,te_index,min_gap_s,traffic_flag,air_temp,track_temp,e_deploy_lap_mj,e_harvest_lap_mj,soc_min_lap_mj,n_empty_battery_clips,n_superclips,empty_clip_duration_s,superclip_duration_s,lift_coast_duration_s,fuel_in_stint_kg,is_representative
R,1,NOR,1.0,1.0,MEDIUM,1.0,100.454,100.0,1.9459101490553132,inf,1,24.4,40.6,6.696274196497417,4.455978590775846,0.6814905879875169,11,0,36.00000000000001,0.0,18.5,0.0,1
R,1,NOR,2.0,1.0,MEDIUM,2.0,94.836,98.2,3.295836866004329,inf,0,24.6,42.2,6.929725976018658,3.8941410834444055,0.5082672448017921,14,0,27.699999999999978,0.0,18.2,-1.8,1
R,1,NOR,3.0,1.0,MEDIUM,3.0,95.241,96.4,3.8501476017100584,inf,0,24.6,42.3,6.333460714556939,4.167940637404975,1.1304516399158684,13,0,29.10000000000002,0.0,19.3,-3.6,1
R,1,NOR,4.0,1.0,MEDIUM,4.0,95.116,94.6,4.219507705176107,inf,0,24.5,41.7,5.764257978704241,4.618320899568449,1.6190237554720257,15,0,25.900000000000006,0.0,18.8,-5.4,1
R,1,NOR,5.0,1.0,MEDIUM,5.0,95.154,92.8,4.499809670330265,inf,0,24.5,42.6,6.385403463796553,4.4074981990826165,0.9679122278757318,11,0,34.60000000000004,0.0,18.2,-7.2,1
R,1,NOR,6.0,1.0,MEDIUM,6.0,94.875,91.0,4.718498871295094,inf,0,24.5,42.3,6.583826434170429,4.038952220329565,0.5592286344481716,11,0,38.49999999999999,0.0,18.1,-9.0,1
R,1,NOR,7.0,1.0,MEDIUM,7.0,95.086,89.2,4.897839799950911,inf,0,24.5,42.3,7.362003260351585,4.139339182987136,0.27921332764962886,10,0,38.50000000000001,0.0,17.2,-10.8,1
R,1,NOR,8.0,1.0,MEDIUM,8.0,95.281,87.4,5.043425116919247,inf,0,25.0,42.4,7.529436238334766,3.9758343314204323,0.03793126422804389,11,0,33.79999999999999,0.0,17.0,-12.6,1
R,1,NOR,9.0,1.0,MEDIUM,9.0,95.62,85.6,5.170483995038151,inf,0,25.0,41.5,7.47915589069759,4.021935382782273,0.08550044819670363,12,0,33.30000000000001,0.0,17.5,-14.4,1
R,1,NOR,10.0,1.0,MEDIUM,10.0,95.286,83.8,5.2832037287379885,inf,0,25.2,42.4,7.409373832963573,3.9572701643861943,0.05351531587008775,13,0,36.00000000000002,0.0,16.5,-16.2,1
R,1,NOR,11.0,1.0,MEDIUM,11.0,95.318,82.0,5.37989735354046,inf,0,25.2,42.4,7.471209558459144,4.15198491015121,0.24723522171438966,13,0,29.700000000000017,0.0,16.6,-18.0,1
R,1,NOR,12.0,1.0,MEDIUM,12.0,95.442,80.2,5.476463551931511,inf,0,25.0,42.4,7.429299376486769,4.1789847896927546,0.24811537319001958,13,0,33.69999999999998,0.0,16.400000000000002,-19.8,1
R,1,NOR,13.0,1.0,MEDIUM,13.0,95.147,78.4,5.564520407322694,inf,0,25.0,42.4,6.703643467855686,4.171781240650409,0.9089004143388868,11,0,35.99999999999998,0.0,16.900000000000002,-21.6,1
